Country/Region,Date,Confirmed,Active,Recovered,Deaths,Latitude,Longitude
Antigua and Barbuda,2020-05-07,0.0,0.0,0.0,0.0,17.0,-62.0
Georgia,2020-05-07,5.0,-1.0,6.0,0.0,42.0,43.0
Netherlands,2020-05-07,455.0,369.0,1.0,85.0,52.0,6.0
Trinidad and Tobago,2020-05-07,0.0,0.0,0.0,0.0,11.0,-61.0
Austria,2020-05-07,68.0,8.0,59.0,1.0,48.0,14.0
Western Sahara,2020-05-07,0.0,0.0,0.0,0.0,25.0,-13.0
New Zealand,2020-05-07,1.0,-14.0,15.0,0.0,-41.0,175.0
Saint Kitts and Nevis,2020-05-07,0.0,0.0,0.0,0.0,17.0,-63.0
Australia,2020-05-07,19.0,-28.0,47.0,0.0,-25.0,133.0
Nicaragua,2020-05-07,0.0,0.0,0.0,0.0,13.0,-85.0
Oman,2020-05-07,55.0,-39.0,92.0,2.0,22.0,56.0
Niger,2020-05-07,11.0,-18.0,25.0,4.0,18.0,8.0
Nigeria,2020-05-07,381.0,310.0,67.0,4.0,9.0,9.0
Armenia,2020-05-07,102.0,50.0,50.0,2.0,40.0,45.0
Bahrain,2020-05-07,265.0,125.0,140.0,0.0,26.0,51.0
North Macedonia,2020-05-07,33.0,10.0,22.0,1.0,41.61,21.75
Russia,2020-05-07,11231.0,8667.0,2476.0,88.0,60.0,90.0
Argentina,2020-05-07,163.0,77.0,77.0,9.0,-34.0,-64.0
Norway,2020-05-07,38.0,37.0,0.0,1.0,60.0,9.0
Sweden,2020-05-07,705.0,-291.0,897.0,99.0,63.0,16.0
Rwanda,2020-05-07,3.0,0.0,3.0,0.0,-2.0,30.0
Yemen,2020-05-07,0.0,0.0,0.0,0.0,15.0,44.0
Uzbekistan,2020-05-07,65.0,-14.0,79.0,0.0,41.0,65.0
Vietnam,2020-05-07,17.0,16.0,1.0,0.0,14.0,108.0
Cameroon,2020-05-07,2.0,0.0,2.0,0.0,4.0,12.0
Italy,2020-05-07,1401.0,-1904.0,3031.0,274.0,43.0,12.0
South Africa,2020-05-07,424.0,416.0,0.0,8.0,-31.0,23.0
Ukraine,2020-05-07,507.0,195.0,299.0,13.0,49.0,32.0
Ivory Coast,2020-05-07,55.0,32.0,21.0,2.0,8.0,-6.0
Cambodia,2020-05-07,0.0,0.0,0.0,0.0,12.0,105.0
Jamaica,2020-05-07,10.0,9.0,1.0,0.0,18.0,-77.0
Guinea-Bissau,2020-05-07,89.0,88.0,1.0,0.0,12.0,-15.0
Japan,2020-05-07,224.0,-219.0,422.0,21.0,36.0,138.0
Somalia,2020-05-07,55.0,31.0,19.0,5.0,5.0,46.0
Canada,2020-05-07,1507.0,256.0,1076.0,175.0,60.0,-110.0
Burundi,2020-05-07,0.0,0.0,0.0,0.0,-4.0,30.0
Burma,2020-05-07,15.0,3.0,12.0,0.0,22.0,96.0
United Arab Emirates,2020-05-07,502.0,281.0,213.0,8.0,23.0,54.0
Kazakhstan,2020-05-07,156.0,46.0,110.0,0.0,48.0,67.0
Kenya,2020-05-07,25.0,15.0,7.0,3.0,0.0,38.0
Slovenia,2020-05-07,1.0,0.0,1.0,0.0,46.0,15.0
Burkina Faso,2020-05-07,7.0,0.0,7.0,0.0,12.0,-2.0
Costa Rica,2020-05-07,4.0,-13.0,17.0,0.0,10.0,-84.0
Kosovo,2020-05-07,5.0,-68.0,72.0,1.0,43.0,21.0
Kuwait,2020-05-07,278.0,114.0,162.0,2.0,29.0,48.0
Slovakia,2020-05-07,16.0,-29.0,44.0,1.0,49.0,20.0
Jordan,2020-05-07,21.0,17.0,4.0,0.0,31.0,37.0
Israel,2020-05-07,71.0,-166.0,236.0,1.0,31.0,35.0
Guyana,2020-05-07,0.0,0.0,0.0,0.0,5.0,-59.0
Sri Lanka,2020-05-07,27.0,10.0,17.0,0.0,8.0,81.0
Turkey,2020-05-07,1977.0,-2862.0,4782.0,57.0,39.0,35.0
Holy See,2020-05-07,0.0,0.0,0.0,0.0,42.0,12.0
Comoros,2020-05-07,0.0,0.0,0.0,0.0,-12.0,44.0
Honduras,2020-05-07,224.0,196.0,22.0,6.0,15.0,-86.0
Colombia,2020-05-07,497.0,335.0,152.0,10.0,4.0,-72.0
Hungary,2020-05-07,39.0,-13.0,42.0,10.0,47.0,20.0
Spain,2020-05-07,1122.0,-1600.0,2509.0,213.0,40.0,-4.0
China,2020-05-07,5.0,-43.0,48.0,0.0,35.0,103.0
Iceland,2020-05-07,2.0,-3.0,5.0,0.0,65.0,-19.0
Chile,2020-05-07,1533.0,1054.0,475.0,4.0,-34.0,-71.0
US,2020-05-07,28420.0,21063.0,5126.0,2231.0,40.0,-90.0
India,2020-05-07,3364.0,1815.0,1445.0,104.0,21.0,78.0
Chad,2020-05-07,83.0,66.0,7.0,10.0,15.0,19.0
Indonesia,2020-05-07,338.0,239.0,64.0,35.0,-1.0,114.0
South Sudan,2020-05-07,16.0,16.0,0.0,0.0,8.0,30.0
Iran,2020-05-07,1485.0,260.0,1157.0,68.0,32.0,54.0
Central African Republic,2020-05-07,0.0,0.0,0.0,0.0,7.0,21.0
Congo,2020-05-07,66.0,54.0,11.0,1.0,-4.0,38.0
Uganda,2020-05-07,1.0,1.0,0.0,0.0,1.0,32.0
Iraq,2020-05-07,63.0,39.0,24.0,0.0,33.0,44.0
South Korea,2020-05-07,12.0,-53.0,65.0,0.0,36.0,128.0
Ireland,2020-05-07,137.0,109.0,0.0,28.0,53.0,-8.0
Cape Verde,2020-05-07,27.0,27.0,0.0,0.0,16.5,-23.0
Bulgaria,2020-05-07,51.0,27.0,24.0,0.0,43.0,25.0
Kyrgyzstan,2020-05-07,24.0,1.0,23.0,0.0,41.0,75.0
Sudan,2020-05-07,78.0,63.0,12.0,3.0,13.0,30.0
Guinea,2020-05-07,71.0,39.0,32.0,0.0,10.0,-10.0
Greece,2020-05-07,15.0,14.0,0.0,1.0,39.0,22.0
Benin,2020-05-07,44.0,41.0,3.0,0.0,9.0,2.0
Malaysia,2020-05-07,39.0,-35.0,74.0,0.0,4.0,102.0
Senegal,2020-05-07,59.0,-11.0,69.0,1.0,15.0,-14.0
Maldives,2020-05-07,31.0,30.0,0.0,1.0,3.0,73.0
Belize,2020-05-07,0.0,0.0,0.0,0.0,17.0,-89.0
Mali,2020-05-07,19.0,9.0,10.0,0.0,18.0,-4.0
Malta,2020-05-07,2.0,-4.0,6.0,0.0,36.0,14.0
Saudi Arabia,2020-05-07,1793.0,768.0,1015.0,10.0,24.0,45.0
Belgium,2020-05-07,639.0,314.0,249.0,76.0,51.0,5.0
Venezuela,2020-05-07,2.0,-7.0,9.0,0.0,6.0,-67.0
Mauritania,2020-05-07,0.0,0.0,0.0,0.0,21.0,-11.0
Mauritius,2020-05-07,0.0,0.0,0.0,0.0,-20.0,58.0
Belarus,2020-05-07,913.0,230.0,679.0,4.0,54.0,28.0
Mexico,2020-05-07,1982.0,1725.0,0.0,257.0,23.0,-102.0
Sao Tome and Principe,2020-05-07,13.0,12.0,0.0,1.0,1.0,7.0
Barbados,2020-05-07,0.0,-6.0,6.0,0.0,13.0,-60.0
Moldova,2020-05-07,129.0,38.0,89.0,2.0,47.0,28.0
Monaco,2020-05-07,0.0,0.0,0.0,0.0,43.73,7.42
San Marino,2020-05-07,14.0,5.0,9.0,0.0,44.0,12.0
Bangladesh,2020-05-07,706.0,186.0,507.0,13.0,24.0,90.0
Cruise Ship,2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,2020-05-07,0.0,-9.0,9.0,0.0,7.94,-1.0
Suriname,2020-05-07,0.0,0.0,0.0,0.0,4.0,-56.0
Mongolia,2020-05-07,0.0,0.0,0.0,0.0,47.0,104.0
Malawi,2020-05-07,0.0,-5.0,5.0,0.0,-14.0,34.0
Serbia,2020-05-07,57.0,-135.0,189.0,3.0,44.0,21.0
Brunei,2020-05-07,2.0,2.0,0.0,0.0,5.0,115.0
United Kingdom,2020-05-07,5618.0,5043.0,36.0,539.0,55.0,0.0
Laos,2020-05-07,0.0,1.0,-1.0,0.0,18.0,105.0
Latvia,2020-05-07,9.0,8.0,0.0,1.0,57.0,25.0
Guatemala,2020-05-07,34.0,28.0,4.0,2.0,16.0,-90.0
Singapore,2020-05-07,741.0,663.0,78.0,0.0,1.0,104.0
Brazil,2020-05-07,9162.0,4580.0,3980.0,602.0,-10.0,-52.0
Lebanon,2020-05-07,34.0,20.0,14.0,0.0,34.0,36.0
Botswana,2020-05-07,0.0,-1.0,1.0,0.0,-25.0,26.0
Liberia,2020-05-07,11.0,7.0,4.0,0.0,6.0,-9.0
Tunisia,2020-05-07,1.0,-9.0,9.0,1.0,34.0,10.0
Sierra Leone,2020-05-07,6.0,4.0,0.0,2.0,8.0,-13.0
Libya,2020-05-07,0.0,0.0,0.0,0.0,26.0,17.0
Bosnia and Herzegovina,2020-05-07,40.0,10.0,26.0,4.0,44.0,18.0
Uruguay,2020-05-07,11.0,5.0,6.0,0.0,-33.0,-56.0
Liechtenstein,2020-05-07,0.0,0.0,0.0,0.0,47.0,10.0
Seychelles,2020-05-07,0.0,0.0,0.0,0.0,-5.0,56.0
Croatia,2020-05-07,6.0,-35.0,40.0,1.0,45.0,15.0
Lithuania,2020-05-07,5.0,-17.0,21.0,1.0,55.0,24.0
Grenada,2020-05-07,0.0,0.0,0.0,0.0,12.0,-62.0
Bolivia,2020-05-07,195.0,163.0,21.0,11.0,-16.0,-64.0
Luxembourg,2020-05-07,8.0,-47.0,53.0,2.0,50.0,6.0
Madagascar,2020-05-07,35.0,35.0,0.0,0.0,-19.0,47.0
Bhutan,2020-05-07,0.0,0.0,0.0,0.0,28.0,90.0
Czech Republic,2020-05-07,57.0,-117.0,166.0,8.0,50.0,16.0
Tanzania,2020-05-07,0.0,0.0,0.0,0.0,-6.0,35.0
El Salvador,2020-05-07,62.0,29.0,33.0,0.0,14.0,-89.0
Ecuador,2020-05-07,-1583.0,-1619.0,0.0,36.0,-2.0,-78.0
Taiwan,2020-05-07,1.0,-7.0,8.0,0.0,24.0,121.0
Eswatini,2020-05-07,30.0,30.0,0.0,0.0,-27.0,31.0
Finland,2020-05-07,100.0,97.0,0.0,3.0,62.0,26.0
Ethiopia,2020-05-07,29.0,29.0,0.0,0.0,9.0,40.0
Estonia,2020-05-07,7.0,-3.0,9.0,1.0,59.0,26.0
Tajikistan,2020-05-07,82.0,78.0,0.0,4.0,39.0,71.0
Thailand,2020-05-07,3.0,-8.0,11.0,0.0,16.0,101.0
Dominican Republic,2020-05-07,288.0,173.0,104.0,11.0,19.0,-70.0
France,2020-05-07,694.0,-596.0,1112.0,178.0,47.0,2.0
Dominica,2020-05-07,0.0,0.0,0.0,0.0,15.0,-61.0
Togo,2020-05-07,7.0,-1.0,8.0,0.0,9.0,1.0
Denmark,2020-05-07,145.0,-81.0,218.0,8.0,56.0,10.0
Syria,2020-05-07,0.0,0.0,0.0,0.0,35.0,39.0
Djibouti,2020-05-07,9.0,-35.0,44.0,0.0,12.0,43.0
Eritrea,2020-05-07,0.0,0.0,0.0,0.0,15.0,40.0
Egypt,2020-05-07,393.0,308.0,72.0,13.0,27.0,31.0
East Timor,2020-05-07,0.0,-1.0,1.0,0.0,-9.0,126.0
Equatorial Guinea,2020-05-07,0.0,0.0,0.0,0.0,2.0,10.0
Gabon,2020-05-07,107.0,88.0,17.0,2.0,-1.0,12.0
Fiji,2020-05-07,0.0,0.0,0.0,0.0,-18.0,178.0
Switzerland,2020-05-07,66.0,-139.0,200.0,5.0,47.0,8.0
Kuwait,2020-05-08,641.0,553.0,85.0,3.0,29.0,48.0
Somalia,2020-05-08,0.0,0.0,0.0,0.0,5.0,46.0
Denmark,2020-05-08,135.0,-91.0,218.0,8.0,56.0,10.0
Haiti,2020-05-08,17.0,16.0,1.0,0.0,19.0,-72.0
Lebanon,2020-05-08,12.0,8.0,3.0,1.0,34.0,36.0
Brazil,2020-05-08,11121.0,6347.0,3947.0,827.0,-10.0,-52.0
Montenegro,2020-05-08,0.0,-2.0,2.0,0.0,43.0,19.0
Madagascar,2020-05-08,0.0,0.0,0.0,0.0,-19.0,47.0
Australia,2020-05-08,5.0,-39.0,44.0,0.0,-25.0,133.0
Turkey,2020-05-08,1848.0,-1612.0,3412.0,48.0,39.0,35.0
Georgia,2020-05-08,8.0,-6.0,13.0,1.0,42.0,43.0
Pakistan,2020-05-08,1791.0,711.0,1066.0,14.0,30.0,70.0
Israel,2020-05-08,55.0,-306.0,356.0,5.0,31.0,35.0
Syria,2020-05-08,2.0,0.0,2.0,0.0,35.0,39.0
Bahrain,2020-05-08,245.0,217.0,28.0,0.0,26.0,51.0
Togo,2020-05-08,10.0,9.0,0.0,1.0,9.0,1.0
North Macedonia,2020-05-08,14.0,-7.0,20.0,1.0,41.61,21.75
Canada,2020-05-08,1473.0,338.0,979.0,156.0,60.0,-110.0
Qatar,2020-05-08,1311.0,1227.0,84.0,0.0,25.35,51.0
Guyana,2020-05-08,1.0,-7.0,8.0,0.0,5.0,-59.0
Italy,2020-05-08,1327.0,-1663.0,2747.0,243.0,43.0,12.0
Saint Kitts and Nevis,2020-05-08,0.0,-1.0,1.0,0.0,17.0,-63.0
Dominica,2020-05-08,0.0,0.0,0.0,0.0,15.0,-61.0
Angola,2020-05-08,7.0,7.0,0.0,0.0,-12.0,18.0
Nicaragua,2020-05-08,0.0,0.0,0.0,0.0,13.0,-85.0
Cameroon,2020-05-08,0.0,0.0,0.0,0.0,4.0,12.0
Brunei,2020-05-08,0.0,-1.0,1.0,0.0,5.0,115.0
Romania,2020-05-08,312.0,-2.0,279.0,35.0,46.0,25.0
Armenia,2020-05-08,145.0,111.0,33.0,1.0,40.0,45.0
Yemen,2020-05-08,9.0,7.0,0.0,2.0,15.0,44.0
Sri Lanka,2020-05-08,11.0,3.0,8.0,0.0,8.0,81.0
Oman,2020-05-08,154.0,108.0,45.0,1.0,22.0,56.0
Bulgaria,2020-05-08,43.0,24.0,17.0,2.0,43.0,25.0
Holy See,2020-05-08,0.0,0.0,0.0,0.0,42.0,12.0
Burundi,2020-05-08,0.0,0.0,0.0,0.0,-4.0,30.0
United Kingdom,2020-05-08,4652.0,3998.0,27.0,627.0,55.0,0.0
Benin,2020-05-08,102.0,93.0,9.0,0.0,9.0,2.0
Russia,2020-05-08,10699.0,7796.0,2805.0,98.0,60.0,90.0
Monaco,2020-05-08,0.0,0.0,0.0,0.0,43.73,7.42
Ireland,2020-05-08,156.0,130.0,0.0,26.0,53.0,-8.0
Kyrgyzstan,2020-05-08,11.0,-2.0,13.0,0.0,41.0,75.0
Kenya,2020-05-08,14.0,9.0,5.0,0.0,0.0,38.0
Ghana,2020-05-08,921.0,901.0,20.0,0.0,7.94,-1.0
Malaysia,2020-05-08,68.0,-20.0,88.0,0.0,4.0,102.0
South Korea,2020-05-08,18.0,-66.0,84.0,0.0,36.0,128.0
Colombia,2020-05-08,595.0,450.0,124.0,21.0,4.0,-72.0
Moldova,2020-05-08,123.0,39.0,79.0,5.0,47.0,28.0
Barbados,2020-05-08,1.0,1.0,0.0,0.0,13.0,-60.0
Senegal,2020-05-08,59.0,10.0,49.0,0.0,15.0,-14.0
Sao Tome and Principe,2020-05-08,21.0,20.0,0.0,1.0,1.0,7.0
Zimbabwe,2020-05-08,0.0,-4.0,4.0,0.0,-19.0,29.0
Morocco,2020-05-08,163.0,15.0,145.0,3.0,32.0,-7.0
Egypt,2020-05-08,495.0,416.0,58.0,21.0,27.0,31.0
Cape Verde,2020-05-08,12.0,6.0,6.0,0.0,16.5,-23.0
Cyprus,2020-05-08,2.0,2.0,0.0,0.0,35.0,33.0
Serbia,2020-05-08,95.0,-201.0,293.0,3.0,44.0,21.0
Mongolia,2020-05-08,1.0,1.0,0.0,0.0,47.0,104.0
Bhutan,2020-05-08,0.0,0.0,0.0,0.0,28.0,90.0
Uzbekistan,2020-05-08,27.0,-92.0,119.0,0.0,41.0,65.0
Comoros,2020-05-08,0.0,0.0,0.0,0.0,-12.0,44.0
Honduras,2020-05-08,86.0,46.0,38.0,2.0,15.0,-86.0
Malawi,2020-05-08,0.0,0.0,0.0,0.0,-14.0,34.0
Slovenia,2020-05-08,1.0,-5.0,5.0,1.0,46.0,15.0
Papua New Guinea,2020-05-08,0.0,0.0,0.0,0.0,-6.0,144.0
Eritrea,2020-05-08,0.0,-7.0,7.0,0.0,15.0,40.0
Bangladesh,2020-05-08,709.0,511.0,191.0,7.0,24.0,90.0
Singapore,2020-05-08,768.0,440.0,328.0,0.0,1.0,104.0
San Marino,2020-05-08,1.0,-7.0,8.0,0.0,44.0,12.0
Vietnam,2020-05-08,0.0,-8.0,8.0,0.0,14.0,108.0
Luxembourg,2020-05-08,12.0,-9.0,21.0,0.0,50.0,6.0
Sweden,2020-05-08,642.0,507.0,0.0,135.0,63.0,16.0
Fiji,2020-05-08,0.0,0.0,0.0,0.0,-18.0,178.0
Tunisia,2020-05-08,4.0,-35.0,38.0,1.0,34.0,10.0
Antigua and Barbuda,2020-05-08,0.0,0.0,0.0,0.0,17.0,-62.0
Japan,2020-05-08,98.0,-143.0,228.0,13.0,36.0,138.0
Ecuador,2020-05-08,-1480.0,-1530.0,0.0,50.0,-2.0,-78.0
Guatemala,2020-05-08,68.0,56.0,11.0,1.0,16.0,-90.0
Jamaica,2020-05-08,2.0,-2.0,4.0,0.0,18.0,-77.0
Croatia,2020-05-08,36.0,-12.0,48.0,0.0,45.0,15.0
Nepal,2020-05-08,1.0,-8.0,9.0,0.0,28.0,84.0
Cambodia,2020-05-08,0.0,0.0,0.0,0.0,12.0,105.0
Germany,2020-05-08,1158.0,1040.0,0.0,118.0,51.0,9.0
Rwanda,2020-05-08,2.0,-1.0,3.0,0.0,-2.0,30.0
Poland,2020-05-08,319.0,-24.0,322.0,21.0,52.0,19.0
Azerbaijan,2020-05-08,75.0,50.0,25.0,0.0,40.0,48.0
Burma,2020-05-08,1.0,-4.0,5.0,0.0,22.0,96.0
Greece,2020-05-08,13.0,11.0,0.0,2.0,39.0,22.0
Seychelles,2020-05-08,0.0,0.0,0.0,0.0,-5.0,56.0
Algeria,2020-05-08,187.0,38.0,144.0,5.0,28.0,2.0
Liechtenstein,2020-05-08,0.0,0.0,0.0,0.0,47.0,10.0
Western Sahara,2020-05-08,0.0,0.0,0.0,0.0,25.0,-13.0
Austria,2020-05-08,22.0,-121.0,138.0,5.0,48.0,14.0
Cuba,2020-05-08,12.0,-36.0,47.0,1.0,22.0,-78.0
Suriname,2020-05-08,0.0,0.0,0.0,0.0,4.0,-56.0
Andorra,2020-05-08,0.0,-11.0,11.0,0.0,42.0,1.5
Bosnia and Herzegovina,2020-05-08,43.0,29.0,6.0,8.0,44.0,18.0
Botswana,2020-05-08,0.0,0.0,0.0,0.0,-25.0,26.0
Uruguay,2020-05-08,10.0,-5.0,14.0,1.0,-33.0,-56.0
Netherlands,2020-05-08,319.0,248.0,0.0,71.0,52.0,6.0
Liberia,2020-05-08,10.0,10.0,0.0,0.0,6.0,-9.0
New Zealand,2020-05-08,2.0,-19.0,21.0,0.0,-41.0,175.0
Equatorial Guinea,2020-05-08,0.0,0.0,0.0,0.0,2.0,10.0
Grenada,2020-05-08,0.0,0.0,0.0,0.0,12.0,-62.0
El Salvador,2020-05-08,47.0,41.0,5.0,1.0,14.0,-89.0
Portugal,2020-05-08,553.0,380.0,164.0,9.0,39.0,-8.0
Dominican Republic,2020-05-08,281.0,52.0,222.0,7.0,19.0,-70.0
Eswatini,2020-05-08,6.0,6.0,0.0,0.0,-27.0,31.0
Kosovo,2020-05-08,0.0,0.0,0.0,0.0,43.0,21.0
Slovakia,2020-05-08,10.0,-89.0,99.0,0.0,49.0,20.0
Peru,2020-05-08,3321.0,2610.0,624.0,87.0,-10.0,-76.0
Trinidad and Tobago,2020-05-08,0.0,0.0,0.0,0.0,11.0,-61.0
Mozambique,2020-05-08,1.0,-2.0,3.0,0.0,-19.0,36.0
Hungary,2020-05-08,28.0,-45.0,64.0,9.0,47.0,20.0
Cruise Ship,2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,2020-05-08,30.0,30.0,0.0,0.0,12.0,-15.0
Gabon,2020-05-08,116.0,116.0,0.0,0.0,-1.0,12.0
Tajikistan,2020-05-08,61.0,61.0,0.0,0.0,39.0,71.0
Libya,2020-05-08,0.0,0.0,0.0,0.0,26.0,17.0
Thailand,2020-05-08,8.0,-4.0,12.0,0.0,16.0,101.0
Jordan,2020-05-08,14.0,10.0,4.0,0.0,31.0,37.0
Sierra Leone,2020-05-08,26.0,25.0,0.0,1.0,8.0,-13.0
Saint Vincent and the Grenadines,2020-05-08,0.0,0.0,0.0,0.0,13.0,-61.0
Bolivia,2020-05-08,185.0,163.0,18.0,4.0,-16.0,-64.0
Switzerland,2020-05-08,81.0,-132.0,200.0,13.0,47.0,8.0
France,2020-05-08,1284.0,340.0,701.0,243.0,47.0,2.0
Bahamas,2020-05-08,0.0,-5.0,5.0,0.0,25.0,-78.0
Lithuania,2020-05-08,3.0,-23.0,26.0,0.0,55.0,24.0
Saint Lucia,2020-05-08,0.0,0.0,0.0,0.0,14.0,-61.0
United Arab Emirates,2020-05-08,553.0,279.0,265.0,9.0,23.0,54.0
Guinea,2020-05-08,82.0,48.0,34.0,0.0,10.0,-10.0
Nigeria,2020-05-08,386.0,298.0,78.0,10.0,9.0,9.0
Ivory Coast,2020-05-08,31.0,19.0,12.0,0.0,8.0,-6.0
Kazakhstan,2020-05-08,256.0,142.0,113.0,1.0,48.0,67.0
Niger,2020-05-08,14.0,-2.0,14.0,2.0,18.0,8.0
Sudan,2020-05-08,181.0,164.0,10.0,7.0,13.0,30.0
Ukraine,2020-05-08,504.0,173.0,310.0,21.0,49.0,32.0
Ethiopia,2020-05-08,3.0,1.0,2.0,0.0,9.0,40.0
South Africa,2020-05-08,663.0,646.0,0.0,17.0,-31.0,23.0
Costa Rica,2020-05-08,8.0,-8.0,16.0,0.0,10.0,-84.0
West Bank and Gaza,2020-05-08,0.0,-52.0,52.0,0.0,32.0,35.0
Namibia,2020-05-08,0.0,0.0,0.0,0.0,-23.0,19.0
Argentina,2020-05-08,240.0,171.0,58.0,11.0,-34.0,-64.0
Laos,2020-05-08,0.0,0.0,0.0,0.0,18.0,105.0
Congo,2020-05-08,84.0,51.0,30.0,3.0,-4.0,38.0
Djibouti,2020-05-08,2.0,-23.0,25.0,0.0,12.0,43.0
Estonia,2020-05-08,5.0,-426.0,431.0,0.0,59.0,26.0
Paraguay,2020-05-08,101.0,97.0,4.0,0.0,-23.0,-58.0
Afghanistan,2020-05-08,215.0,208.0,4.0,3.0,33.0,65.0
Uganda,2020-05-08,0.0,0.0,0.0,0.0,1.0,32.0
Philippines,2020-05-08,120.0,-7.0,116.0,11.0,13.0,122.0
Central African Republic,2020-05-08,49.0,49.0,0.0,0.0,7.0,21.0
Zambia,2020-05-08,14.0,6.0,8.0,0.0,-13.0,28.0
Belarus,2020-05-08,933.0,511.0,417.0,5.0,54.0,28.0
Mexico,2020-05-08,1906.0,-826.0,2533.0,199.0,23.0,-102.0
Mali,2020-05-08,18.0,1.0,14.0,3.0,18.0,-4.0
Norway,2020-05-08,36.0,35.0,0.0,1.0,60.0,9.0
Malta,2020-05-08,3.0,-3.0,6.0,0.0,36.0,14.0
China,2020-05-08,1.0,-15.0,16.0,0.0,35.0,103.0
India,2020-05-08,3344.0,2137.0,1111.0,96.0,21.0,78.0
Chad,2020-05-08,7.0,6.0,0.0,1.0,15.0,19.0
Saudi Arabia,2020-05-08,1701.0,369.0,1322.0,10.0,24.0,45.0
Mauritius,2020-05-08,0.0,0.0,0.0,0.0,-20.0,58.0
US,2020-05-08,26906.0,21431.0,3957.0,1518.0,40.0,-90.0
Burkina Faso,2020-05-08,8.0,4.0,4.0,0.0,12.0,-2.0
Chile,2020-05-08,1391.0,886.0,496.0,9.0,-34.0,-71.0
Venezuela,2020-05-08,7.0,2.0,5.0,0.0,6.0,-67.0
Taiwan,2020-05-08,0.0,-8.0,8.0,0.0,24.0,121.0
Belgium,2020-05-08,591.0,264.0,221.0,106.0,51.0,5.0
South Sudan,2020-05-08,46.0,44.0,2.0,0.0,8.0,30.0
Iran,2020-05-08,1556.0,408.0,1093.0,55.0,32.0,54.0
Panama,2020-05-08,202.0,196.0,0.0,6.0,9.0,-81.0
Belize,2020-05-08,0.0,0.0,0.0,0.0,17.0,-89.0
Gambia,2020-05-08,2.0,2.0,0.0,0.0,13.0,-15.0
East Timor,2020-05-08,0.0,0.0,0.0,0.0,-9.0,126.0
Iceland,2020-05-08,0.0,-10.0,10.0,0.0,65.0,-19.0
Finland,2020-05-08,65.0,-440.0,500.0,5.0,62.0,26.0
Maldives,2020-05-08,96.0,96.0,0.0,0.0,3.0,73.0
Mauritania,2020-05-08,0.0,0.0,0.0,0.0,21.0,-11.0
Czech Republic,2020-05-08,46.0,1.0,42.0,3.0,50.0,16.0
Spain,2020-05-08,1410.0,-1456.0,2637.0,229.0,40.0,-4.0
Indonesia,2020-05-08,336.0,210.0,113.0,13.0,-1.0,114.0
Tanzania,2020-05-08,29.0,8.0,16.0,5.0,-6.0,35.0
Latvia,2020-05-08,19.0,19.0,0.0,0.0,57.0,25.0
Iraq,2020-05-08,60.0,23.0,35.0,2.0,33.0,44.0
Albania,2020-05-08,8.0,-7.0,15.0,0.0,41.0,20.0
Saint Kitts and Nevis,2020-05-09,0.0,-1.0,1.0,0.0,17.0,-63.0
Algeria,2020-05-09,189.0,104.0,79.0,6.0,28.0,2.0
Ghana,2020-05-09,251.0,192.0,55.0,4.0,7.94,-1.0
Senegal,2020-05-09,83.0,47.0,32.0,4.0,15.0,-14.0
Lebanon,2020-05-09,13.0,2.0,11.0,0.0,34.0,36.0
United Arab Emirates,2020-05-09,624.0,155.0,458.0,11.0,23.0,54.0
Croatia,2020-05-09,15.0,-23.0,37.0,1.0,45.0,15.0
Canada,2020-05-09,1244.0,95.0,1023.0,126.0,60.0,-110.0
East Timor,2020-05-09,0.0,0.0,0.0,0.0,-9.0,126.0
Brazil,2020-05-09,9167.0,6140.0,2388.0,639.0,-10.0,-52.0
Haiti,2020-05-09,5.0,5.0,0.0,0.0,19.0,-72.0
Thailand,2020-05-09,4.0,0.0,3.0,1.0,16.0,101.0
Rwanda,2020-05-09,7.0,3.0,4.0,0.0,-2.0,30.0
Tunisia,2020-05-09,2.0,-20.0,22.0,0.0,34.0,10.0
Denmark,2020-05-09,101.0,-69.0,166.0,4.0,56.0,10.0
Gambia,2020-05-09,0.0,0.0,0.0,0.0,13.0,-15.0
Kosovo,2020-05-09,1.0,-60.0,60.0,1.0,43.0,21.0
Iceland,2020-05-09,0.0,-8.0,8.0,0.0,65.0,-19.0
Iraq,2020-05-09,76.0,32.0,41.0,3.0,33.0,44.0
Tajikistan,2020-05-09,90.0,82.0,0.0,8.0,39.0,71.0
Mauritius,2020-05-09,0.0,0.0,0.0,0.0,-20.0,58.0
Albania,2020-05-09,6.0,-1.0,7.0,0.0,41.0,20.0
Bolivia,2020-05-09,171.0,142.0,21.0,8.0,-16.0,-64.0
Liberia,2020-05-09,0.0,0.0,0.0,0.0,6.0,-9.0
Burundi,2020-05-09,0.0,0.0,0.0,0.0,-4.0,30.0
Pakistan,2020-05-09,2301.0,1985.0,279.0,37.0,30.0,70.0
South Sudan,2020-05-09,0.0,0.0,0.0,0.0,8.0,30.0
Equatorial Guinea,2020-05-09,0.0,0.0,0.0,0.0,2.0,10.0
Estonia,2020-05-09,8.0,-39.0,43.0,4.0,59.0,26.0
Romania,2020-05-09,320.0,-185.0,489.0,16.0,46.0,25.0
Laos,2020-05-09,0.0,-4.0,4.0,0.0,18.0,105.0
Montenegro,2020-05-09,0.0,-7.0,7.0,0.0,43.0,19.0
